host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
60813619,Thales,Flamengo,Entire home/apt,1303,1,0,1,0
49443819,Teresa,Leblon,Entire home/apt,229,1,3,1,0
40738490,Pedro Henrique,Laranjeiras,Entire home/apt,800,5,0,2,0
60894052,Angelo,Portuguesa,Entire home/apt,500,10,0,1,0
60890725,Owner,Barra da Tijuca,Entire home/apt,5814,15,0,1,0
60903462,Viviane,Barra da Tijuca,Entire home/apt,2501,7,0,1,0
59480085,Marcos,Barra da Tijuca,Private room,582,7,0,1,0
14286974,Monique,Barra da Tijuca,Entire home/apt,3193,3,1,1,0
55703833,Calina,Jacarepaguá,Private room,270,10,0,1,0
62668623,Mara,Barra da Tijuca,Entire home/apt,1499,4,0,1,0
2164397,Erika,São Cristóvão,Private room,49,1,3,1,0
11549037,Raquel,Copacabana,Entire home/apt,680,5,2,1,0
59807963,Sergio,Barra da Tijuca,Entire home/apt,6501,1,0,1,0
62522337,Jean,Barra da Tijuca,Entire home/apt,1799,9,1,1,0
62547891,Pedro Henrique,Vargem Grande,Entire home/apt,1300,6,0,1,0
24865737,Talia&Bruno,Copacabana,Entire home/apt,1052,2,1,1,0
62624625,Janaina,Jacarepaguá,Entire home/apt,1701,7,0,1,0
64332558,Thiago,Barra da Tijuca,Entire home/apt,1998,1,0,1,0
64403875,Sylvia,Laranjeiras,Entire home/apt,398,7,0,1,0
64409853,Carlos,Tijuca,Entire home/apt,349,1,5,1,0
64439830,Flavia,Leblon,Entire home/apt,2024,5,0,1,0
64439025,Jaime,Jardim Botânico,Entire home/apt,2550,10,0,1,0
64443139,Cecilia,Curicica,Entire home/apt,1499,1,0,1,0
13315483,Diana,Ipanema,Entire home/apt,901,5,0,1,0
65829506,Marcia,Jardim Botânico,Entire home/apt,2501,5,0,1,0
65882504,Rodrigo,Recreio dos Bandeirantes,Entire home/apt,1499,1,0,1,0
65893901,Claudio,Recreio dos Bandeirantes,Entire home/apt,150,7,1,1,0
62247008,Paulo,Barra da Tijuca,Entire home/apt,1198,1,0,4,0
55103754,Adriana,Botafogo,Entire home/apt,199,1,0,1,0
62247008,Paulo,Barra da Tijuca,Entire home/apt,1198,1,0,4,0
49891720,Rose,Jacarepaguá,Entire home/apt,650,1,0,1,0
64548243,Carlos,Barra da Tijuca,Entire home/apt,4301,15,0,1,0
65920423,Betina,Jacarepaguá,Entire home/apt,500,4,0,1,0
65887887,Paula,Recreio dos Bandeirantes,Entire home/apt,999,1,0,1,0
5324958,Helena,Recreio dos Bandeirantes,Entire home/apt,1085,5,0,1,0
15356019,Leonardo,Recreio dos Bandeirantes,Entire home/apt,199,5,1,1,0
64800102,Amanda,Barra da Tijuca,Entire home/apt,3001,15,0,2,0
70640918,Bill,Vargem Grande,Entire home/apt,447,2,1,1,0
46997912,Leonardo,Tijuca,Entire home/apt,398,1,1,1,0
70647464,Breno,Recreio dos Bandeirantes,Entire home/apt,259,2,0,1,0
21673897,Lara,Ipanema,Entire home/apt,282,1,3,1,0
66815322,Vivi,Jacarepaguá,Entire home/apt,999,10,0,9,0
33576599,Renata,Recreio dos Bandeirantes,Entire home/apt,1701,7,0,1,0
10647947,Wanderson,Botafogo,Entire home/apt,451,5,1,1,0
49263291,Cynthia,Leblon,Entire home/apt,199,1,0,1,0
49332099,Maristela,Recreio dos Bandeirantes,Entire home/apt,999,1,0,1,0
37153850,William,Centro,Entire home/apt,105,1,1,1,0
4866419,Madeleine,Copacabana,Private room,300,3,0,1,0
15348297,Cerianne,Ipanema,Private room,113,2,7,1,0
52632275,Samira,Centro,Entire home/apt,300,1,0,1,0
52644536,Ayane,Copacabana,Entire home/apt,252,1,0,1,0
21719406,Carolina,Botafogo,Entire home/apt,939,1,0,1,0
51397536,Priscila,Recreio dos Bandeirantes,Entire home/apt,1052,1,0,1,0
30857284,Renato,Barra da Tijuca,Entire home/apt,9390,1,0,1,0
52669864,Andrea,Andaraí,Entire home/apt,1198,1,0,1,0
52742290,Marcellus,Copacabana,Entire home/apt,1386,1,0,1,0
52787072,Paulo,Barra da Tijuca,Entire home/apt,939,4,0,1,0
8477603,Pamela,Copacabana,Entire home/apt,252,4,0,2,0
52843859,Ana Luiza,Ipanema,Entire home/apt,563,2,0,1,0
26098015,Maria,Copacabana,Entire home/apt,469,1,0,2,0
53025916,Isabel,Camorim,Entire home/apt,222,3,21,1,0
50418388,Cristina,Copacabana,Entire home/apt,980,3,4,1,0
27607234,Eva,Tijuca,Entire home/apt,398,1,0,2,0
57245866,Danilo,Catete,Entire home/apt,252,1,0,1,0
48395879,Paulo Roberto,Taquara,Entire home/apt,676,1,0,1,0
1809627,Angelica And Bob,Ipanema,Entire home/apt,398,3,0,7,0
57233873,Rui,Jacarepaguá,Entire home/apt,740,5,0,1,0
57238360,Luiz Eduardo,Copacabana,Entire home/apt,1288,1,0,1,0
57237303,Leonardo,Jacarepaguá,Entire home/apt,349,2,0,1,0
57241447,Rodrigo,Barra da Tijuca,Entire home/apt,1690,1,0,1,0
57244375,Deborah Carla,Vargem Pequena,Entire home/apt,252,7,0,1,0
16754547,Rossana,Ipanema,Entire home/apt,297,1,5,1,0
57251695,Leonardo,Camorim,Entire home/apt,1315,5,1,1,0
26307342,Ana,Itanhangá,Entire home/apt,3718,7,0,1,0
22723517,Adrianne,Barra da Tijuca,Entire home/apt,349,1,0,1,0
54269172,Sergio,Copacabana,Entire home/apt,398,2,0,1,0
10522667,Ana,Jardim Botânico,Entire home/apt,800,1,1,1,0
233554,Felipe,Barra da Tijuca,Private room,259,1,2,4,0
30302657,Vinicius,Botafogo,Entire home/apt,849,4,0,1,0
28770807,Guacira,Barra da Tijuca,Entire home/apt,1690,14,0,1,0
2611054,Dominique,Barra da Tijuca,Private room,939,6,0,1,0
8088125,Alexandre,Copacabana,Entire home/apt,319,4,2,1,0
54341252,Clara,Vargem Pequena,Private room,451,1,0,1,0
54336824,Arésia,Barra da Tijuca,Entire home/apt,1202,15,0,1,0
56816245,Eloane,Flamengo,Entire home/apt,714,3,2,1,0
56826022,Denise,Glória,Entire home/apt,800,5,0,1,0
12848740,Vivi,Botafogo,Entire home/apt,563,10,0,1,6
17442777,Bertrand,Barra da Tijuca,Entire home/apt,20857,1,0,1,0
56862279,Lili,Leblon,Entire home/apt,950,3,0,1,0
56876938,Marise,Copacabana,Entire home/apt,282,1,1,1,0
50893268,Adriana,Curicica,Entire home/apt,300,2,3,11,0
56903940,Laura,Ipanema,Private room,199,1,0,1,0
56900319,Maria Beatriz,Copacabana,Entire home/apt,188,1,0,1,0
56956096,Heliane,Jacarepaguá,Entire home/apt,905,3,1,1,0
35777744,Elizabeth,Humaitá,Entire home/apt,1085,1,0,1,0
58724200,Renata,Barra da Tijuca,Entire home/apt,800,1,0,1,0
58759734,Brener,Jacarepaguá,Private room,428,5,1,1,0
58819666,Alexandre,Jacarepaguá,Entire home/apt,999,1,2,2,0
58779050,Carlos Maurício,Copacabana,Entire home/apt,199,2,0,1,0
58829930,Maria Regina,Barra da Tijuca,Private room,150,1,3,1,0
58832304,Fátima Cristina,Barra da Tijuca,Entire home/apt,1499,1,0,1,0
58913787,Jeferson,Barra da Tijuca,Entire home/apt,999,10,0,1,0
55448376,Felipe,Tijuca,Entire home/apt,751,4,0,1,0
59741172,Suzana,Recreio dos Bandeirantes,Private room,113,1,2,2,0
17563396,Henry,Copacabana,Entire home/apt,150,2,12,1,0
13487735,Carlos,Barra da Tijuca,Entire home/apt,2201,4,0,1,0
50524327,Emmanuelle,Laranjeiras,Entire home/apt,349,14,0,1,0
58865699,Marcia De Fatima,Barra da Tijuca,Entire home/apt,150,2,27,1,0
58953354,Rodrigo,Recreio dos Bandeirantes,Entire home/apt,270,1,3,1,0
250384,Samantha,Leblon,Entire home/apt,511,3,12,1,0
24397349,Akito,Barra da Tijuca,Private room,1127,1,0,1,0
58862612,Cesar,Jacarepaguá,Entire home/apt,1499,10,0,1,0
15420146,Mariana,Flamengo,Entire home/apt,1300,10,0,2,0
42494641,Bidu,Tijuca,Private room,79,2,0,1,0
53046700,Renata,Andaraí,Private room,500,1,0,2,0
58905824,Gabriel,Recreio dos Bandeirantes,Entire home/apt,1878,1,0,1,0
58933557,Vinny,Barra da Tijuca,Entire home/apt,2798,10,0,1,0
58939544,César,Gardênia Azul,Entire home/apt,225,1,0,1,0
58934384,Claudio,Barra da Tijuca,Entire home/apt,578,1,1,1,0
35577091,Thais,Barra da Tijuca,Entire home/apt,6516,10,0,1,0
58987307,Mariana,Jacarepaguá,Entire home/apt,1499,15,0,1,0
51429655,Luciano,Catete,Entire home/apt,999,3,0,1,0
51450013,Sergio,Jacarepaguá,Entire home/apt,1315,15,0,1,0
51483150,João,Barra da Tijuca,Entire home/apt,1878,5,0,1,0
13580277,Marcio,Copacabana,Entire home/apt,826,3,8,62,3
53046700,Renata,Andaraí,Private room,79,1,0,2,0
1309444,Sonia,Copacabana,Entire home/apt,349,1,0,3,0
53083981,Juliana,Recreio dos Bandeirantes,Entire home/apt,999,5,0,1,0
51318938,Renata,Lagoa,Entire home/apt,7512,5,0,1,0
53074519,Elisa,Recreio dos Bandeirantes,Entire home/apt,1690,1,0,1,0
53121396,Joelson,Copacabana,Entire home/apt,950,7,0,2,0
9031357,Camila,Vargem Pequena,Entire home/apt,3500,1,0,1,0
53143505,Thiago,Lagoa,Private room,376,1,0,1,0
29272861,Evandro,Lagoa,Entire home/apt,1315,10,0,1,0
51042756,Maria Victoria,Humaitá,Entire home/apt,252,4,3,3,0
13021983,Pedro,Botafogo,Shared room,49,1,0,5,0
11637880,Ingrid,Santa Teresa,Private room,131,1,0,4,0
14197224,Anderson,Recreio dos Bandeirantes,Entire home/apt,300,2,1,2,0
51582433,Matheus,Copacabana,Private room,252,5,2,2,0
51592844,Alvaro,Tijuca,Shared room,162,3,0,1,0
16542893,Júlia,Copacabana,Entire home/apt,800,3,0,1,0
51596352,Tiago,Copacabana,Private room,939,1,0,1,0
27624378,Cristianne,Catete,Entire home/apt,101,1,1,2,0
5243106,Milena,Copacabana,Private room,349,1,2,2,0
51646570,Rafael,Jacarepaguá,Entire home/apt,349,1,0,1,0
51614891,Tatiana,Copacabana,Entire home/apt,199,3,0,1,0
15016499,Eliana,Copacabana,Private room,496,5,0,1,0
51670240,Jonathan,Recreio dos Bandeirantes,Entire home/apt,864,15,0,1,0
51665328,Felipe,Praça da Bandeira,Private room,60,7,0,2,0
13417641,Sarah,Copacabana,Entire home/apt,691,1,0,1,0
51749617,Rodrigo Luiz,Botafogo,Entire home/apt,999,3,0,1,0
47590984,Thiago,Leblon,Private room,252,1,1,1,0
14315601,Aroldo,São Conrado,Entire home/apt,13146,10,0,33,0
48891818,Carolina,Leblon,Entire home/apt,901,1,1,2,0
20312907,Igor,Copacabana,Private room,180,3,1,2,0
51862974,Liliane,Ipanema,Entire home/apt,222,2,44,1,0
51822260,Paula,Copacabana,Entire home/apt,184,2,7,1,0
47064581,Danilo,Laranjeiras,Entire home/apt,800,1,0,1,0
15536693,Lilian,Tijuca,Entire home/apt,282,3,0,1,0
51840037,Adriana,Barra da Tijuca,Entire home/apt,252,3,12,1,7
52021762,Renata,Leblon,Entire home/apt,222,1,1,1,0
14688381,Anna,Copacabana,Entire home/apt,71,3,4,2,0
51914842,Claudio,Recreio dos Bandeirantes,Entire home/apt,2501,1,0,1,0
51926504,Pedro,Alto da Boa Vista,Entire home/apt,650,3,1,1,0
4258461,Cleusa Maria,Humaitá,Entire home/apt,485,2,2,1,0
51943509,Rejane,Centro,Private room,71,1,0,1,0
51932914,Bernardo,Copacabana,Entire home/apt,222,4,3,1,0
51946409,Thereza Christina,Estácio,Entire home/apt,1799,1,0,1,0
38972556,Ricardo,Barra da Tijuca,Entire home/apt,901,14,0,1,0
19789429,Dayane,Jacarepaguá,Entire home/apt,1198,3,1,1,0
7544542,Renata,Leblon,Entire home/apt,398,2,42,2,0
54376538,Katia,Copacabana,Entire home/apt,94,3,0,1,0
11073672,Carla E Leandro,Tijuca,Entire home/apt,319,5,1,2,0
54554196,André,Grajaú,Entire home/apt,150,1,0,1,0
54596342,Luciana,Botafogo,Entire home/apt,601,5,0,1,0
52390230,Rodrigo,Camorim,Entire home/apt,958,22,0,1,0
54607387,Babi,Copacabana,Private room,601,1,0,1,0
54612864,Cristina,Leblon,Entire home/apt,1198,1,0,1,0
47213462,Marcia,Centro,Entire home/apt,451,5,1,2,0
54614197,Camila,Itanhangá,Entire home/apt,5634,7,0,1,0
54628810,Cíntia,Lagoa,Private room,169,1,1,1,0
54626620,Cristiano,Jacarepaguá,Private room,999,1,0,1,0
23907597,Guilherme,Copacabana,Entire home/apt,94,2,3,1,0
31597333,Valeria Maria,Flamengo,Entire home/apt,1127,7,0,1,0
34373427,Alberto,Recreio dos Bandeirantes,Entire home/apt,300,1,0,2,0
28752204,Carlos Alberto,Copacabana,Entire home/apt,526,1,6,1,0
57431708,Deise,Marechal Hermes,Private room,86,1,4,1,0
57418034,Mauro,Recreio dos Bandeirantes,Entire home/apt,1502,20,0,1,0
57417086,Felippe,Vidigal,Entire home/apt,150,1,0,1,0
56606910,Marina Lara,Leblon,Entire home/apt,481,3,1,5,0
15089448,Ariana,Jacarepaguá,Entire home/apt,999,7,0,1,0
56649725,Werner,Barra da Tijuca,Entire home/apt,2749,15,0,1,0
57514231,Marcilio,Vargem Grande,Private room,199,1,0,1,0
55561861,Gerson,Barra da Tijuca,Entire home/apt,300,1,1,1,0
57531185,Silviane,Recreio dos Bandeirantes,Entire home/apt,999,1,0,1,0
20125909,Christiano,Copacabana,Entire home/apt,548,1,0,1,0
57546048,Sandro,Barra da Tijuca,Entire home/apt,650,1,0,1,0
14905427,Patrick,Humaitá,Private room,300,1,0,2,0
47327512,Christiano,Botafogo,Entire home/apt,1499,5,0,1,0
13693458,Giuliano,Humaitá,Entire home/apt,252,7,2,2,0
5757694,Leoo,Copacabana,Entire home/apt,131,2,8,1,0
49042924,Gabriel,Leme,Entire home/apt,169,3,1,1,0
49030039,Ana Maria,Recreio dos Bandeirantes,Entire home/apt,1499,1,0,1,0
49089564,Danielle,Copacabana,Private room,90,2,2,1,364
27550506,Felipe,Barra da Tijuca,Entire home/apt,488,2,2,1,0
32219725,Paulo José,Recreio dos Bandeirantes,Entire home/apt,109,1,3,1,0
49090642,Natalia,Barra da Tijuca,Entire home/apt,4000,1,0,1,0
4700540,Juliana,Jacarepaguá,Entire home/apt,800,1,3,1,0
46889066,Juliana,Rio Comprido,Entire home/apt,500,1,2,2,0
45307154,Guilherme,Barra da Tijuca,Entire home/apt,950,10,0,1,0
9838481,Nivaldo,Copacabana,Entire home/apt,229,3,0,7,0
49130165,Rafael,Copacabana,Shared room,49,1,1,2,0
4270056,Casa Beludi,Cosme Velho,Entire home/apt,4398,3,0,4,0
44075935,Roberto,Engenho de Dentro,Entire home/apt,999,10,0,1,0
22754929,Marcia,Recreio dos Bandeirantes,Entire home/apt,1600,10,0,2,0
32533708,Maria,Leblon,Entire home/apt,500,4,5,1,0
44113924,Danielle,Jacarepaguá,Entire home/apt,500,1,0,1,0
35329368,Sheila,Taquara,Entire home/apt,252,3,0,1,0
43260802,André,Maracanã,Entire home/apt,222,5,0,1,0
36628460,Graciela,Ipanema,Entire home/apt,601,7,0,1,0
42038091,Sheila,Ipanema,Private room,1198,3,1,3,0
44335825,Rodrigo,Pechincha,Private room,90,1,0,1,0
44371600,Savio,Santa Teresa,Entire home/apt,131,5,0,1,0
4011741,Stew And Thalia,Copacabana,Entire home/apt,639,7,6,2,0
44444607,Alexandre,Barra da Tijuca,Entire home/apt,1600,5,1,1,0
42954419,Mauro,Gávea,Entire home/apt,3001,30,0,1,0
9073505,Kalindi,Barra da Tijuca,Entire home/apt,165,2,49,1,0
1725207,Maria,Humaitá,Entire home/apt,451,10,0,1,0
44391301,Raquel,Laranjeiras,Entire home/apt,150,3,0,1,0
44500634,Marta Da Costa,Barra da Tijuca,Entire home/apt,421,6,0,1,0
5523783,Pedro Minc,Lagoa,Entire home/apt,2629,7,0,2,0
1982737,Diogo,Barra da Tijuca,Entire home/apt,177,2,10,49,0
25096277,Romulo,Botafogo,Entire home/apt,139,7,0,1,0
31531266,Soraya,Jacarepaguá,Private room,109,2,0,1,0
44508069,Ivson,Realengo,Entire home/apt,297,7,0,1,0
13501097,Enzo,Copacabana,Entire home/apt,1499,1,1,14,0
44945343,Anna,Leblon,Entire home/apt,999,3,0,1,0
44955033,Renata,Recreio dos Bandeirantes,Entire home/apt,1499,1,0,1,0
44019776,Nathan,Pechincha,Entire home/apt,274,1,0,1,0
36528287,Tania,Tijuca,Private room,601,3,0,4,0
44959366,Rafaella,Itanhangá,Entire home/apt,6385,1,0,1,0
13501097,Enzo,Copacabana,Entire home/apt,1198,1,1,14,0
45015397,Moisés,Bancários,Private room,98,1,0,1,0
27892173,Magali,Flamengo,Private room,79,2,2,1,0
45041610,Marcio  Luis,Recreio dos Bandeirantes,Entire home/apt,999,7,0,1,0
5986552,Fabiani,Recreio dos Bandeirantes,Entire home/apt,1100,5,0,1,0
13649843,Raphael Barcelos,Vargem Grande,Entire home/apt,548,12,0,2,0
13501097,Enzo,Copacabana,Entire home/apt,999,1,0,14,0
43041593,Juan,Copacabana,Entire home/apt,124,3,7,1,0
45322543,William,Jacarepaguá,Private room,263,14,1,3,0
45322543,William,Barra da Tijuca,Private room,188,14,0,3,0
45378237,Roberto,Recreio dos Bandeirantes,Entire home/apt,1998,1,0,2,0
9755854,Fernanda,Copacabana,Entire home/apt,1067,3,4,1,1
45382883,João Paulo,Recreio dos Bandeirantes,Entire home/apt,451,5,0,1,0
45389811,Maria Cristina,Botafogo,Entire home/apt,199,1,0,1,0
45479713,Rodrigo,Maracanã,Entire home/apt,751,5,1,1,0
45480754,Fernanda,Botafogo,Private room,120,1,0,1,0
45483342,Rudson,Recreio dos Bandeirantes,Entire home/apt,1198,1,0,1,0
45581429,Mauricio,Jacarepaguá,Entire home/apt,980,15,0,1,0
45543692,Guilherme,Ipanema,Entire home/apt,500,1,0,1,0
36228382,Cecilia,Jardim Botânico,Entire home/apt,1300,10,0,1,0
70674480,Esmeralda Maria,Copacabana,Entire home/apt,796,1,0,1,0
64524001,Roberto,Pilares,Entire home/apt,349,3,1,1,0
4362431,Pauline And Rodrigo,Glória,Private room,376,1,2,4,0
59669720,Leandro,Barra da Tijuca,Entire home/apt,1795,1,2,3,0
18652224,Silvinha,Barra da Tijuca,Entire home/apt,1499,7,0,1,0
62021298,Juliana,Jardim Botânico,Entire home/apt,439,10,1,1,0
49083211,Tonico,Lagoa,Entire home/apt,500,1,0,1,0
54109000,Carlos,Barra da Tijuca,Entire home/apt,2254,1,0,1,0
32593268,Daniel,Recreio dos Bandeirantes,Entire home/apt,920,4,0,1,0
62036013,Raphael,Jacarepaguá,Entire home/apt,1499,15,0,1,0
12790009,Márcio,Barra da Tijuca,Entire home/apt,939,4,0,1,0
62167173,Claudia,Copacabana,Entire home/apt,300,3,5,1,0
45523036,Felipe,Jacarepaguá,Entire home/apt,1799,10,0,1,0
14315601,Aroldo,Joá,Entire home/apt,3756,7,0,33,0
36817084,Andre,Barra da Tijuca,Entire home/apt,1213,3,0,1,0
37691778,Isis,Botafogo,Entire home/apt,751,10,0,2,0
787568,Cornelius,Barra da Tijuca,Entire home/apt,3568,1,0,1,0
62123655,Louisanne,Barra da Tijuca,Entire home/apt,1082,5,0,3,0
61061099,Andre,Vargem Grande,Entire home/apt,901,5,0,2,0
55303553,Jonilson,Jacarepaguá,Entire home/apt,300,3,0,1,0
62133427,Phillipe,Jacarepaguá,Entire home/apt,800,1,0,1,0
62135994,Roberto,Barra da Tijuca,Entire home/apt,1499,1,0,1,0
59828495,Walter,Jacarepaguá,Entire home/apt,500,2,2,1,0
59827931,Jefferson,Jacarepaguá,Entire home/apt,1998,1,0,1,0
59883567,Almir,Recreio dos Bandeirantes,Entire home/apt,4999,15,0,1,0
50456785,Aline,Barra da Tijuca,Private room,244,1,1,2,0
58980428,Eduardo,Tijuca,Entire home/apt,349,1,0,1,0
59892659,Alessandro,Copacabana,Entire home/apt,1852,7,0,1,0
59898412,Ivan,Barra da Tijuca,Entire home/apt,999,15,0,1,0
59905315,Wagner Nunes,Recreio dos Bandeirantes,Entire home/apt,1577,20,0,1,0
59916796,Fabio,Barra da Tijuca,Entire home/apt,1499,1,0,1,0
54979319,João,Jacarepaguá,Entire home/apt,650,3,2,1,0
59917287,Isabella,Recreio dos Bandeirantes,Entire home/apt,691,7,0,1,0
56215499,Gabriela,Barra da Tijuca,Entire home/apt,1499,1,0,1,0
60816513,Caroline,São Cristóvão,Private room,252,1,0,1,0
6859077,Sergio,Barra da Tijuca,Entire home/apt,376,4,2,2,0
14817390,Sandra,Copacabana,Private room,421,9,0,1,0
59923400,Mindla,Jacarepaguá,Private room,481,5,0,1,0
59932612,Leonardo,São Conrado,Entire home/apt,4000,1,0,1,0
59942423,Amanda,Jacarepaguá,Entire home/apt,999,7,2,1,0
59939582,Thiago,Flamengo,Entire home/apt,1198,10,0,1,0
59940893,Francisco De Assis,Recreio dos Bandeirantes,Entire home/apt,751,3,0,1,0
59501749,Clara,Taquara,Entire home/apt,601,1,0,1,0
59972964,Rogerio,Barra da Tijuca,Entire home/apt,9390,10,0,1,0
24790851,Rodin,Barra da Tijuca,Entire home/apt,1502,1,0,1,0
15871586,Maria Eloisa,Copacabana,Entire home/apt,2592,7,0,3,0
67807498,Adriana,Barra da Tijuca,Entire home/apt,11001,15,0,1,0
15871586,Maria Eloisa,Recreio dos Bandeirantes,Entire home/apt,1198,7,0,3,0
67828316,Solange,Barra da Tijuca,Private room,3320,4,0,1,0
67324768,Eliana,Laranjeiras,Private room,240,3,0,3,0
60738222,Daniel,Barra da Tijuca,Entire home/apt,4999,1,0,1,0
55760327,Francisco,Recreio dos Bandeirantes,Entire home/apt,901,1,0,1,0
8327130,Luiz Octavio,Urca,Entire home/apt,9998,7,0,2,0
11242656,Gildete,Humaitá,Entire home/apt,500,3,0,1,0
12270928,Ana,Barra da Tijuca,Entire home/apt,1499,3,3,1,0
43384102,Denise,Botafogo,Private room,154,2,0,3,0
67951012,Isabel,Flamengo,Entire home/apt,35001,3,0,1,0
9186683,Isadora,Copacabana,Private room,252,3,3,2,0
15583440,Izadora,Leme,Entire home/apt,300,5,0,1,0
33344724,Luis,Barra da Tijuca,Private room,199,3,2,5,0
27499933,Marianna,Barra da Tijuca,Entire home/apt,800,10,0,1,0
25698658,Stephany,Flamengo,Entire home/apt,184,3,0,1,0
53468440,Luiz,Recreio dos Bandeirantes,Entire home/apt,338,9,0,1,0
22025833,Lucimar Da Silva,Copacabana,Entire home/apt,162,4,0,1,0
51047791,Taciana,Barra da Tijuca,Entire home/apt,699,5,1,1,0
59110683,Marcia,Humaitá,Entire home/apt,939,10,0,1,0
73331153,Oseas,Praça da Bandeira,Entire home/apt,49,5,3,2,0
24404215,Levy,Barra da Tijuca,Entire home/apt,1198,1,0,1,0
72291548,Demetrius,Barra da Tijuca,Entire home/apt,1499,20,0,1,0
72300879,Raphael,Inhaúma,Entire home/apt,500,2,0,1,0
43003362,Fernanda,Barra da Tijuca,Private room,451,1,0,1,0
72323420,Lesley,Barra da Tijuca,Entire home/apt,901,4,1,1,0
72325935,Vinicius,Barra da Tijuca,Private room,150,2,0,1,0
4820155,Florian,Copacabana,Entire home/apt,485,3,1,1,0
15533525,Eduardo,Ipanema,Entire home/apt,999,2,0,1,0
72356457,Luiz,Botafogo,Entire home/apt,1198,10,0,2,0
72373144,Gustavo,Barra da Tijuca,Entire home/apt,1123,16,0,1,0
72374808,Antonio,Copacabana,Private room,282,3,1,1,0
45636380,Leo,Barra da Tijuca,Entire home/apt,1502,5,0,1,0
59974071,Wagner,Santa Teresa,Entire home/apt,409,1,0,1,0
60026973,Mira,Recreio dos Bandeirantes,Entire home/apt,999,1,0,1,0
62128162,Maria Cristina,Copacabana,Entire home/apt,150,1,0,1,0
49872470,Cristiane,Copacabana,Entire home/apt,252,1,0,6,0
70543838,Juliana,Jacarepaguá,Entire home/apt,3001,6,0,1,0
70564830,Claudia,Engenho de Dentro,Private room,601,1,0,1,0
23768697,Michael,Santa Teresa,Entire home/apt,173,7,2,1,0
70566493,Antonio,Camorim,Entire home/apt,1198,21,0,1,0
65077894,Pedro,Laranjeiras,Private room,101,20,0,3,0
18194983,Adriano,Tijuca,Private room,150,2,1,1,0
65522346,Joana,Botafogo,Entire home/apt,199,3,1,1,0
55123807,Edu,Copacabana,Private room,601,1,0,1,0
65541526,Fabiano,Taquara,Entire home/apt,90,1,24,1,0
65517788,Simone,Barra da Tijuca,Entire home/apt,1052,1,0,1,0
48538996,Beatriz,Barra da Tijuca,Entire home/apt,349,3,2,2,0
65571083,Lilian,Freguesia (Jacarepaguá),Private room,109,1,3,2,0
65618367,Susana,Santa Teresa,Entire home/apt,7136,1,0,1,0
22875786,Claudia,Lagoa,Entire home/apt,451,5,0,2,0
53150192,Fernanda,Copacabana,Private room,60,3,1,1,0
28683887,Tiago,Barra da Tijuca,Private room,169,2,14,1,0
22303235,Angela,Cosme Velho,Entire home/apt,751,7,0,1,0
65629379,Sabrina,Gávea,Entire home/apt,781,10,0,1,0
21298800,Ana,Jardim Botânico,Entire home/apt,1739,7,0,3,0
62247008,Paulo,Barra da Tijuca,Entire home/apt,5634,1,0,4,0
63370503,Caio,Anil,Entire home/apt,1198,5,0,1,0
63956094,Ana Maria,Barra da Tijuca,Entire home/apt,1499,1,1,1,0
498708,Fred,Barra da Tijuca,Entire home/apt,3756,1,0,1,0
63960264,Felipe,Flamengo,Entire home/apt,699,1,1,1,0
63957919,Alexandre,Barra da Tijuca,Entire home/apt,980,5,0,1,0
30693582,Robson,Jacarepaguá,Entire home/apt,999,1,0,1,0
64013034,Andrea,Copacabana,Private room,180,1,14,1,0
63964397,Sérgio,Barra da Tijuca,Entire home/apt,3298,1,0,1,0
63969332,Bernadete,Laranjeiras,Entire home/apt,3042,16,0,1,0
24492841,Guilherme,Gávea,Entire home/apt,1112,10,1,1,0
28522641,Renata,Laranjeiras,Entire home/apt,451,1,0,1,0
64047732,Marcos Davi,Jacarepaguá,Entire home/apt,601,5,2,1,0
64051148,Leandro,Camorim,Entire home/apt,458,2,1,1,0
10638558,Marcos / Jaque,Copacabana,Private room,150,5,23,2,0
7341935,Pedro,Tijuca,Entire home/apt,4000,10,0,1,0
64065145,Eduardo,Leblon,Entire home/apt,800,2,2,1,0
64068432,Luis Felipe,Copacabana,Private room,331,3,4,1,0
61525211,Thiago,Recreio dos Bandeirantes,Entire home/apt,1100,7,0,1,0
64079037,Mariana,Jacarepaguá,Entire home/apt,451,2,0,1,0
21586894,Carlos,Itanhangá,Entire home/apt,7512,1,0,1,0
63741861,Marcia,Barra da Tijuca,Entire home/apt,2081,10,0,1,0
9250409,Marcos,Flamengo,Entire home/apt,300,3,0,1,0
64089147,Erick,Recreio dos Bandeirantes,Entire home/apt,1198,1,0,1,0
64096663,Beto,Recreio dos Bandeirantes,Entire home/apt,1750,4,0,1,0
3436679,Paula,Leblon,Private room,500,1,1,3,0
64165050,Gabriela,Centro,Entire home/apt,139,1,0,1,0
64167221,Valeria,Copacabana,Entire home/apt,20000,3,0,1,0
31030536,Mariana,Barra da Tijuca,Entire home/apt,3500,1,0,1,0
9467366,Alice,Ipanema,Entire home/apt,4131,1,1,1,0
64195629,Daniele,Recreio dos Bandeirantes,Entire home/apt,1198,1,0,1,0
62963879,Ana Carolina Catalani,Barra da Tijuca,Entire home/apt,2501,10,1,1,0
64214018,Marcus,Recreio dos Bandeirantes,Entire home/apt,1127,3,1,1,0
